,tx_type,date,punk_id,transfer_count,eth_amount,dollar_amount,floor_price,mean_offer,median_offer,min_sale_price,min_bid,mean_bid,median_bid,floor_sale_target,discount_target,premium_target
46,Sold,2017-06-25,2997,0.0,0.10,28,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,1,0,0
47,Sold,2017-06-25,9439,0.0,0.14,38,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,0,0,1
48,Sold,2017-06-25,2614,2.0,0.20,56,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,0,0,1
49,Sold,2017-06-25,944,0.0,0.05,14,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,0,1,0
50,Sold,2017-06-25,6140,0.0,0.10,28,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,1,0,0
51,Sold,2017-06-25,3614,1.0,0.15,42,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,0,0,1
52,Sold,2017-06-25,4468,0.0,0.10,28,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,1,0,0
53,Sold,2017-06-25,2789,3.0,0.21,59,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,0,0,1
54,Sold,2017-06-25,4468,0.0,0.20,56,0.1,9.191923076923082,0.725,0.05,0.01,0.06439821693907846,0.05,0,0,1
55,Sold,2017-06-26,1,5.0,0.42,107,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
56,Sold,2017-06-26,2883,3.0,0.30,76,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
57,Sold,2017-06-26,8152,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
58,Sold,2017-06-26,4661,0.0,0.23,58,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
59,Sold,2017-06-26,9549,3.0,0.22,57,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
60,Sold,2017-06-26,9336,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
61,Sold,2017-06-26,1380,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
62,Sold,2017-06-26,5715,1.0,0.20,51,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
63,Sold,2017-06-26,1054,0.0,0.14,36,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
64,Sold,2017-06-26,5104,0.0,0.01,001,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,1,0,0
65,Sold,2017-06-26,1732,0.0,0.18,45,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
66,Sold,2017-06-26,4897,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
67,Sold,2017-06-26,8925,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
68,Sold,2017-06-26,8940,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
69,Sold,2017-06-26,5141,0.0,0.18,46,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
70,Sold,2017-06-26,7947,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
71,Sold,2017-06-26,7935,3.0,0.16,40,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
72,Sold,2017-06-26,7926,0.0,0.05,13,0.01,266.01842105263154,1.5,0.01,0.01,0.06754901960784224,0.05,0,0,1
73,Sold,2017-06-27,6642,1.0,0.10,29,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
74,Sold,2017-06-27,4971,1.0,0.30,86,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
75,Sold,2017-06-27,2624,4.0,0.15,44,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
76,Sold,2017-06-27,8521,0.0,0.50,143,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
77,Sold,2017-06-27,4547,0.0,0.30,86,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
78,Sold,2017-06-27,7862,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
79,Sold,2017-06-27,1784,0.0,0.01,001,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,1,0,0
80,Sold,2017-06-27,7691,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
81,Sold,2017-06-27,641,0.0,0.55,157,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
82,Sold,2017-06-27,1231,0.0,0.06,17,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
83,Sold,2017-06-27,1259,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
84,Sold,2017-06-27,1257,0.0,0.15,43,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
85,Sold,2017-06-27,6549,0.0,0.20,57,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
86,Sold,2017-06-27,6229,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
87,Sold,2017-06-27,1146,0.0,0.15,43,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
88,Sold,2017-06-27,1160,0.0,0.15,43,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
89,Sold,2017-06-27,1802,0.0,1,286,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
90,Sold,2017-06-27,7001,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
91,Sold,2017-06-27,7735,0.0,0.29,83,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
92,Sold,2017-06-27,4379,2.0,1,286,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
93,Sold,2017-06-27,6687,0.0,0.30,86,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
94,Sold,2017-06-27,7982,0.0,0.25,72,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
95,Sold,2017-06-27,9207,3.0,0.25,70,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
96,Sold,2017-06-27,8507,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
97,Sold,2017-06-27,2624,4.0,0.10,29,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
98,Sold,2017-06-27,3530,1.0,0.15,43,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
99,Sold,2017-06-27,861,2.0,0.30,86,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
100,Sold,2017-06-27,7197,0.0,0.20,57,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
101,Sold,2017-06-27,2064,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
102,Sold,2017-06-27,3544,1.0,0.15,43,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
103,Sold,2017-06-27,8027,3.0,0.24,68,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
104,Sold,2017-06-27,2048,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
105,Sold,2017-06-27,7223,0.0,0.25,72,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
106,Sold,2017-06-27,9874,0.0,0.20,57,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
107,Sold,2017-06-27,6247,0.0,0.05,14,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
108,Sold,2017-06-27,8517,0.0,0.25,72,0.01,75.9225806451613,0.3,0.01,0.05,0.2630973451327434,0.21,0,0,1
109,Sold,2017-06-28,3257,1.0,0.10,32,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
110,Sold,2017-06-28,1374,0.0,1,316,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
111,Sold,2017-06-28,3363,0.0,0.05,16,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
112,Sold,2017-06-28,1274,0.0,0.05,16,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
113,Sold,2017-06-28,8526,1.0,0.10,32,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
114,Sold,2017-06-28,8527,1.0,0.10,32,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
115,Sold,2017-06-28,8523,3.0,0.10,32,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
116,Sold,2017-06-28,6316,3.0,0.18,58,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
117,Sold,2017-06-28,5880,0.0,0.05,16,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
118,Sold,2017-06-28,5734,1.0,0.25,79,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
119,Sold,2017-06-28,3226,4.0,0.05,16,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
120,Sold,2017-06-28,3119,0.0,0.17,55,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
121,Sold,2017-06-28,5742,1.0,1,316,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
122,Sold,2017-06-28,4565,3.0,0.18,58,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
123,Sold,2017-06-28,1886,0.0,1,316,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
124,Sold,2017-06-28,6726,0.0,0.05,16,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
125,Sold,2017-06-28,4747,0.0,1,316,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
126,Sold,2017-06-28,4840,1.0,0,3,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,1,0
127,Sold,2017-06-28,9571,0.0,0.03,9,0.01,2.378823529411765,0.445,0.03,0.01,0.10989949748743685,0.05,0,0,1
128,Sold,2017-06-29,1610,2.0,0.06,18,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,1,0,0
129,Sold,2017-06-29,4140,2.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
130,Sold,2017-06-29,1430,0.0,0.08,23,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
131,Sold,2017-06-29,7369,0.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
132,Sold,2017-06-29,8967,0.0,0.50,146,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
133,Sold,2017-06-29,7798,0.0,0.16,47,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
134,Sold,2017-06-29,5340,0.0,0.14,41,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
135,Sold,2017-06-29,4969,1.0,0.12,35,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
136,Sold,2017-06-29,7078,1.0,0.19,56,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
137,Sold,2017-06-29,8781,1.0,0.19,56,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
138,Sold,2017-06-29,9633,1.0,0.18,54,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
139,Sold,2017-06-29,1397,3.0,0.08,25,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
140,Sold,2017-06-29,7866,0.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
141,Sold,2017-06-29,9371,0.0,0.12,35,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
142,Sold,2017-06-29,2574,0.0,0.12,35,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
143,Sold,2017-06-29,1401,0.0,0.08,23,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
144,Sold,2017-06-29,1338,0.0,0.08,25,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
145,Sold,2017-06-29,5520,0.0,0.06,18,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,1,0,0
146,Sold,2017-06-29,3413,1.0,0.16,47,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
147,Sold,2017-06-29,1324,0.0,0.08,23,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
148,Sold,2017-06-29,1702,1.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
149,Sold,2017-06-29,6842,3.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
150,Sold,2017-06-29,3544,1.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
151,Sold,2017-06-29,1592,0.0,0.08,23,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
152,Sold,2017-06-29,8630,1.0,0.19,56,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
153,Sold,2017-06-29,8954,0.0,0.08,23,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
154,Sold,2017-06-29,5330,3.0,0.18,54,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
155,Sold,2017-06-29,1396,0.0,0.10,29,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
156,Sold,2017-06-29,6768,0.0,0.20,59,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
157,Sold,2017-06-29,3614,1.0,0.29,85,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
158,Sold,2017-06-29,2897,0.0,0.20,59,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
159,Sold,2017-06-29,2801,0.0,0.20,59,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
160,Sold,2017-06-29,1374,0.0,1.89,554,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
161,Sold,2017-06-29,9241,3.0,0.18,54,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
162,Sold,2017-06-29,8432,0.0,0.10,29,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
163,Sold,2017-06-29,8673,0.0,0.13,38,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
164,Sold,2017-06-29,1155,0.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
165,Sold,2017-06-29,9417,1.0,0.19,56,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
166,Sold,2017-06-29,1387,0.0,0.08,25,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
167,Sold,2017-06-29,4047,0.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
168,Sold,2017-06-29,2916,1.0,0.15,44,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
169,Sold,2017-06-29,1385,1.0,0.08,25,0.06,1.4785185185185186,0.2,0.06,0.02,0.18646464646464647,0.15,0,0,1
170,Sold,2017-06-30,9513,1.0,0.14,39,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,1,0,0
171,Sold,2017-06-30,4025,0.0,0.19,53,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
172,Sold,2017-06-30,3829,0.0,0.30,84,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
173,Sold,2017-06-30,1486,0.0,0.20,56,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
174,Sold,2017-06-30,8954,0.0,0.19,53,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
175,Sold,2017-06-30,5534,1.0,0.20,56,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
176,Sold,2017-06-30,7276,0.0,0.18,49,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
177,Sold,2017-06-30,5104,0.0,0.19,53,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
178,Sold,2017-06-30,1143,0.0,0.15,42,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
179,Sold,2017-06-30,5591,0.0,0.20,56,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
180,Sold,2017-06-30,4636,0.0,0.15,42,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
181,Sold,2017-06-30,1257,0.0,0.19,53,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
182,Sold,2017-06-30,3257,1.0,0.19,53,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
183,Sold,2017-06-30,7485,0.0,0.20,56,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
184,Sold,2017-06-30,5483,0.0,0.14,41,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,1,0,0
185,Sold,2017-06-30,1054,0.0,0.19,53,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
186,Sold,2017-06-30,9863,0.0,0.20,56,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
187,Sold,2017-06-30,1886,0.0,2.29,643,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
188,Sold,2017-06-30,4509,0.0,0.18,51,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
189,Sold,2017-06-30,5340,0.0,0.19,53,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
190,Sold,2017-06-30,7739,0.0,0.20,56,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
191,Sold,2017-06-30,4827,0.0,0.14,39,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,1,0,0
192,Sold,2017-06-30,6358,1.0,0.40,112,0.14,39.83178571428572,0.35,0.14,0.01,0.1689915966386553,0.15,0,0,1
193,Sold,2017-07-01,7243,3.0,0.24,63,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
194,Sold,2017-07-01,8631,0.0,0.05,13,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,1,0
195,Sold,2017-07-01,9303,0.0,0.35,91,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
196,Sold,2017-07-01,1155,0.0,0.19,50,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
197,Sold,2017-07-01,3611,3.0,0.23,59,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
198,Sold,2017-07-01,6140,0.0,0.20,52,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
199,Sold,2017-07-01,2147,0.0,0.18,47,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,1,0,0
200,Sold,2017-07-01,6208,0.0,0.19,50,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
201,Sold,2017-07-01,6089,0.0,10,2610,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
202,Sold,2017-07-01,9265,0.0,2.25,587,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
203,Sold,2017-07-01,1686,0.0,0.20,52,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
204,Sold,2017-07-01,5624,0.0,0.19,50,0.18,1.7766666666666666,0.74,0.05,0.05,0.5150000000000001,0.18,0,0,1
205,Sold,2017-07-02,2769,3.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
206,Sold,2017-07-02,2766,0.0,1,284,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
207,Sold,2017-07-02,5548,0.0,0.17,48,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,1,0
208,Sold,2017-07-02,9571,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
209,Sold,2017-07-02,7343,0.0,0.33,94,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
210,Sold,2017-07-02,1492,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
211,Sold,2017-07-02,6594,1.0,0.24,68,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
212,Sold,2017-07-02,5280,1.0,0.25,71,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
213,Sold,2017-07-02,2232,0.0,0.21,60,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
214,Sold,2017-07-02,5297,0.0,0.25,71,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
215,Sold,2017-07-02,6909,0.0,0.21,60,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
216,Sold,2017-07-02,2239,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
217,Sold,2017-07-02,6030,4.0,0.35,99,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
218,Sold,2017-07-02,6415,1.0,0.30,85,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
219,Sold,2017-07-02,8233,1.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
220,Sold,2017-07-02,1859,0.0,0.30,85,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
221,Sold,2017-07-02,8692,0.0,0.25,71,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
222,Sold,2017-07-02,4691,2.0,0.21,60,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
223,Sold,2017-07-02,3653,1.0,0.29,82,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
224,Sold,2017-07-02,6222,0.0,0.25,71,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
225,Sold,2017-07-02,1211,0.0,0.21,60,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
226,Sold,2017-07-02,7315,0.0,0.15,43,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,1,0
227,Sold,2017-07-02,4307,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
228,Sold,2017-07-02,2329,0.0,2.50,710,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
229,Sold,2017-07-02,6760,1.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
230,Sold,2017-07-02,8477,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
231,Sold,2017-07-02,4305,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
232,Sold,2017-07-02,7319,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
233,Sold,2017-07-02,7513,0.0,0.20,57,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,1,0,0
234,Sold,2017-07-02,7475,0.0,0.30,85,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
235,Sold,2017-07-02,9671,1.0,0.25,71,0.2,2.6685185185185185,0.5,0.15,0.05,0.27919354838709587,0.1,0,0,1
236,Sold,2017-07-03,5637,1.0,0.25,69,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
237,Sold,2017-07-03,8878,0.0,0.30,83,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
238,Sold,2017-07-03,9420,3.0,0.30,83,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
239,Sold,2017-07-03,9814,0.0,0.28,77,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
240,Sold,2017-07-03,6965,0.0,4,1106,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
241,Sold,2017-07-03,8832,0.0,0.18,50,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
242,Sold,2017-07-03,4055,1.0,0.37,102,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
243,Sold,2017-07-03,3415,0.0,0.30,83,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
244,Sold,2017-07-03,5633,0.0,0.30,83,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
245,Sold,2017-07-03,3371,1.0,0.18,50,0.12,0.719397590361446,0.35,0.12,0.01,0.5080136986301371,0.3,0,0,1
