,url,type,from,to,amount,date
1814,https://www.larvalabs.com/cryptopunks/details/8877,Sold,Cyborg,0x94c1d7,0.14Ξ ($100),"Dec 17, 2017"
1815,https://www.larvalabs.com/cryptopunks/details/8877,Bid,0x94c1d7,,0.14Ξ ($100),"Dec 17, 2017"
1816,https://www.larvalabs.com/cryptopunks/details/8877,Offered,,,0.20Ξ ($103),"Dec 11, 2017"
1817,https://www.larvalabs.com/cryptopunks/details/8877,Offered,,,0.22Ξ ($106),"Nov 26, 2017"
1818,https://www.larvalabs.com/cryptopunks/details/8877,Offered,,,0.25Ξ ($84),"Nov 14, 2017"
1819,https://www.larvalabs.com/cryptopunks/details/8877,Offered,,,0.35Ξ ($99),"Sep 19, 2017"
1820,https://www.larvalabs.com/cryptopunks/details/8877,Bid Withdrawn,juggerna…,,0.20Ξ ($54),"Aug 07, 2017"
1821,https://www.larvalabs.com/cryptopunks/details/8877,Bid,juggerna…,,0.20Ξ ($44),"Aug 04, 2017"
1822,https://www.larvalabs.com/cryptopunks/details/8877,Offered,,,1Ξ ($230),"Jul 22, 2017"
1823,https://www.larvalabs.com/cryptopunks/details/8877,Bid,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
1824,https://www.larvalabs.com/cryptopunks/details/8877,Offered,,,2Ξ ($609),"Jun 24, 2017"
1825,https://www.larvalabs.com/cryptopunks/details/8877,Claimed,,Cyborg,,"Jun 23, 2017"
1826,https://www.larvalabs.com/cryptopunks/details/8878,Sold,0x948a10,0x00b278,0.30Ξ ($83),"Jul 03, 2017"
1827,https://www.larvalabs.com/cryptopunks/details/8878,Offered,,,0.30Ξ ($83),"Jul 03, 2017"
1828,https://www.larvalabs.com/cryptopunks/details/8878,Sold,0x5b098b,0x948a10,0.13Ξ ($43),"Jun 23, 2017"
1829,https://www.larvalabs.com/cryptopunks/details/8878,Offered,,,0.13Ξ ($42),"Jun 23, 2017"
1830,https://www.larvalabs.com/cryptopunks/details/8878,Claimed,,0x5b098b,,"Jun 23, 2017"
1831,https://www.larvalabs.com/cryptopunks/details/8879,Transfer,moonphas…,0xf09d1a,,"Dec 16, 2020"
1832,https://www.larvalabs.com/cryptopunks/details/8879,Sold,0x5b098b,moonphas…,"5.13Ξ ($1,849)","Sep 27, 2020"
1833,https://www.larvalabs.com/cryptopunks/details/8879,Offered,,,"5.13Ξ ($1,807)","Sep 26, 2020"
1834,https://www.larvalabs.com/cryptopunks/details/8879,Claimed,,0x5b098b,,"Jun 23, 2017"
1835,https://www.larvalabs.com/cryptopunks/details/8880,Transfer,0x89ba62,Cyrus,,"Jun 30, 2018"
1836,https://www.larvalabs.com/cryptopunks/details/8880,Claimed,,0x89ba62,,"Jun 23, 2017"
1837,https://www.larvalabs.com/cryptopunks/details/8881,Bid Withdrawn,barthazi…,,"5.10Ξ ($6,897)","Jan 31, 2021"
1838,https://www.larvalabs.com/cryptopunks/details/8881,Transfer,0xcbd482,0x577ebc,,"Jan 31, 2021"
1839,https://www.larvalabs.com/cryptopunks/details/8881,Bid,barthazi…,,"5.10Ξ ($6,222)","Jan 17, 2021"
1840,https://www.larvalabs.com/cryptopunks/details/8881,Bid,0xdbc416,,"5Ξ ($6,100)","Jan 17, 2021"
1841,https://www.larvalabs.com/cryptopunks/details/8881,Bid,barthazi…,,"4Ξ ($4,880)","Jan 17, 2021"
1842,https://www.larvalabs.com/cryptopunks/details/8881,Bid Withdrawn,GoWest23,,2.50Ξ ($470),"Apr 25, 2020"
1843,https://www.larvalabs.com/cryptopunks/details/8881,Bid,GoWest23,,2.50Ξ ($466),"Apr 25, 2020"
1844,https://www.larvalabs.com/cryptopunks/details/8881,Bid Withdrawn,0x717403,,0.05Ξ ($15),"Jun 29, 2017"
1845,https://www.larvalabs.com/cryptopunks/details/8881,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
1846,https://www.larvalabs.com/cryptopunks/details/8881,Claimed,,0xcbd482,,"Jun 23, 2017"
1847,https://www.larvalabs.com/cryptopunks/details/8882,Claimed,,0xba7ccc,,"Jun 23, 2017"
1848,https://www.larvalabs.com/cryptopunks/details/8883,Claimed,,0xba7ccc,,"Jun 23, 2017"
1849,https://www.larvalabs.com/cryptopunks/details/8884,Bid Withdrawn,natealex,,"15Ξ ($16,039)","Jan 05, 2021"
1850,https://www.larvalabs.com/cryptopunks/details/8884,Bid,natealex,,"15Ξ ($15,205)","Jan 04, 2021"
1851,https://www.larvalabs.com/cryptopunks/details/8884,Bid,jmg,,"13Ξ ($13,098)","Jan 04, 2021"
1852,https://www.larvalabs.com/cryptopunks/details/8884,Transfer,0x00bd9f,0xca8fe4,,"Mar 08, 2018"
1853,https://www.larvalabs.com/cryptopunks/details/8884,Bid,0x717403,,0.06Ξ ($15),"Jun 26, 2017"
1854,https://www.larvalabs.com/cryptopunks/details/8884,Bid,0x9be1c7,,0.06Ξ ($15),"Jun 26, 2017"
1855,https://www.larvalabs.com/cryptopunks/details/8884,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
1856,https://www.larvalabs.com/cryptopunks/details/8884,Claimed,,0x00bd9f,,"Jun 23, 2017"
1857,https://www.larvalabs.com/cryptopunks/details/8885,Transfer,GoWest23,EliteCat…,,"Oct 04, 2020"
1858,https://www.larvalabs.com/cryptopunks/details/8885,(Unwrap),WrappedC…,GoWest23,,"Oct 04, 2020"
1859,https://www.larvalabs.com/cryptopunks/details/8885,(Wrap),0xa18fd5,WrappedC…,,"Sep 28, 2020"
1860,https://www.larvalabs.com/cryptopunks/details/8885,Transfer,GoWest23,0xa18fd5,,"Sep 28, 2020"
1861,https://www.larvalabs.com/cryptopunks/details/8885,Sold,Hemba,GoWest23,0.42Ξ ($74),"May 06, 2019"
1862,https://www.larvalabs.com/cryptopunks/details/8885,Offered,,,0.42Ξ ($48),"Jan 27, 2019"
1863,https://www.larvalabs.com/cryptopunks/details/8885,Bid Withdrawn,0x43b89f,,0.05Ξ ($19),"Aug 30, 2017"
1864,https://www.larvalabs.com/cryptopunks/details/8885,Bid,0x43b89f,,0.05Ξ ($17),"Aug 25, 2017"
1865,https://www.larvalabs.com/cryptopunks/details/8885,Claimed,,Hemba,,"Jun 23, 2017"
1866,https://www.larvalabs.com/cryptopunks/details/8886,Transfer,0x4397c8,0x563f0a,,"Sep 06, 2020"
1867,https://www.larvalabs.com/cryptopunks/details/8886,Sold,TokenAng…,0x4397c8,"11Ξ ($3,889)","Sep 06, 2020"
1868,https://www.larvalabs.com/cryptopunks/details/8886,Offered,,,"11Ξ ($3,889)","Sep 06, 2020"
1869,https://www.larvalabs.com/cryptopunks/details/8886,Offered,,,"12.50Ξ ($5,041)","Aug 24, 2020"
1870,https://www.larvalabs.com/cryptopunks/details/8886,Offer Withdrawn,,,,"May 28, 2020"
1871,https://www.larvalabs.com/cryptopunks/details/8886,Bid Withdrawn,VonMises,,"9Ξ ($1,858)","May 27, 2020"
1872,https://www.larvalabs.com/cryptopunks/details/8886,Bid,VonMises,,"9Ξ ($1,835)","May 27, 2020"
1873,https://www.larvalabs.com/cryptopunks/details/8886,Offered,,,"19Ξ ($3,857)","May 27, 2020"
1874,https://www.larvalabs.com/cryptopunks/details/8886,Offer Withdrawn,,,,"May 21, 2020"
1875,https://www.larvalabs.com/cryptopunks/details/8886,Offered,,,"30Ξ ($5,734)","May 10, 2020"
1876,https://www.larvalabs.com/cryptopunks/details/8886,Offered,,,"25Ξ ($5,215)","May 05, 2020"
1877,https://www.larvalabs.com/cryptopunks/details/8886,Sold,0xc24f57,TokenAng…,"6Ξ ($1,254)","May 05, 2020"
1878,https://www.larvalabs.com/cryptopunks/details/8886,Bid Withdrawn,0xaf5e63,,4Ξ ($830),"Apr 29, 2020"
1879,https://www.larvalabs.com/cryptopunks/details/8886,Bid,0xaf5e63,,4Ξ ($780),"Apr 28, 2020"
1880,https://www.larvalabs.com/cryptopunks/details/8886,Offered,,,"6Ξ ($1,124)","Apr 25, 2020"
1881,https://www.larvalabs.com/cryptopunks/details/8886,Bid,jmg,,3Ξ ($562),"Apr 25, 2020"
1882,https://www.larvalabs.com/cryptopunks/details/8886,Bid Withdrawn,TokenAng…,,0.60Ξ ($175),"Jul 02, 2019"
1883,https://www.larvalabs.com/cryptopunks/details/8886,Bid,TokenAng…,,0.60Ξ ($186),"Jun 28, 2019"
1884,https://www.larvalabs.com/cryptopunks/details/8886,Bid Withdrawn,jmg,,0.75Ξ ($198),"Jun 18, 2019"
1885,https://www.larvalabs.com/cryptopunks/details/8886,Bid,jmg,,0.75Ξ ($196),"May 19, 2019"
1886,https://www.larvalabs.com/cryptopunks/details/8886,Bid Withdrawn,0x9be1c7,,0.10Ξ ($28),"Jul 03, 2017"
1887,https://www.larvalabs.com/cryptopunks/details/8886,Bid,0x9be1c7,,0.10Ξ ($28),"Jul 02, 2017"
1888,https://www.larvalabs.com/cryptopunks/details/8886,Claimed,,0xc24f57,,"Jun 23, 2017"
1889,https://www.larvalabs.com/cryptopunks/details/8887,Bid Withdrawn,Nalesnik…,,0.06Ξ ($24),"Aug 04, 2018"
1890,https://www.larvalabs.com/cryptopunks/details/8887,Bid,Nalesnik…,,0.06Ξ ($33),"Mar 20, 2018"
1891,https://www.larvalabs.com/cryptopunks/details/8887,Sold,0x58164b,0x717403,0.05Ξ ($56),"Jan 07, 2018"
1892,https://www.larvalabs.com/cryptopunks/details/8887,Offered,,,"80Ξ ($19,654)","Jul 08, 2017"
1893,https://www.larvalabs.com/cryptopunks/details/8887,Bid,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
1894,https://www.larvalabs.com/cryptopunks/details/8887,Claimed,,0x58164b,,"Jun 23, 2017"
1895,https://www.larvalabs.com/cryptopunks/details/8888,Bid Withdrawn,0xce6259,,"3Ξ ($3,924)","Jan 27, 2021"
1896,https://www.larvalabs.com/cryptopunks/details/8888,Bid,0xce6259,,"3Ξ ($3,766)","Jan 24, 2021"
1897,https://www.larvalabs.com/cryptopunks/details/8888,Bid Withdrawn,kskum,,2Ξ ($894),"Nov 09, 2020"
1898,https://www.larvalabs.com/cryptopunks/details/8888,Bid,kskum,,2Ξ ($760),"Oct 19, 2020"
1899,https://www.larvalabs.com/cryptopunks/details/8888,Bid Withdrawn,stazie,,1Ξ ($189),"Apr 23, 2020"
1900,https://www.larvalabs.com/cryptopunks/details/8888,Bid,stazie,,1Ξ ($129),"Dec 20, 2019"
1901,https://www.larvalabs.com/cryptopunks/details/8888,Bid,0xe08c32,,0.90Ξ ($154),"May 08, 2019"
1902,https://www.larvalabs.com/cryptopunks/details/8888,Bid Withdrawn,0x99a594,,0.15Ξ ($171),"Jan 11, 2018"
1903,https://www.larvalabs.com/cryptopunks/details/8888,Bid,0x99a594,,0.15Ξ ($142),"Jan 04, 2018"
1904,https://www.larvalabs.com/cryptopunks/details/8888,Bid,Slush,,0.11Ξ ($83),"Dec 26, 2017"
1905,https://www.larvalabs.com/cryptopunks/details/8888,Bid,0x43b89f,,0.10Ξ ($33),"Aug 24, 2017"
1906,https://www.larvalabs.com/cryptopunks/details/8888,Claimed,,0x47d4f2,,"Jun 23, 2017"
1907,https://www.larvalabs.com/cryptopunks/details/8889,Sold,Alex3422,0x090d16,3.50Ξ ($801),"Jun 20, 2020"
1908,https://www.larvalabs.com/cryptopunks/details/8889,Offered,,,3.50Ξ ($819),"Jun 17, 2020"
1909,https://www.larvalabs.com/cryptopunks/details/8889,Bid Withdrawn,psylo.et…,,2.30Ξ ($464),"May 27, 2020"
1910,https://www.larvalabs.com/cryptopunks/details/8889,Bid,psylo.et…,,2.30Ξ ($464),"May 27, 2020"
1911,https://www.larvalabs.com/cryptopunks/details/8889,Offered,,,4Ξ ($830),"May 23, 2020"
1912,https://www.larvalabs.com/cryptopunks/details/8889,Sold,GtC,Alex3422,2.20Ξ ($457),"May 22, 2020"
1913,https://www.larvalabs.com/cryptopunks/details/8889,Bid Withdrawn,MBK,,1Ξ ($211),"May 21, 2020"
1914,https://www.larvalabs.com/cryptopunks/details/8889,Bid,MBK,,1Ξ ($210),"May 20, 2020"
1915,https://www.larvalabs.com/cryptopunks/details/8889,Offered,,,2.20Ξ ($499),"Feb 26, 2020"
1916,https://www.larvalabs.com/cryptopunks/details/8889,Offered,,,1.30Ξ ($311),"Feb 26, 2020"
1917,https://www.larvalabs.com/cryptopunks/details/8889,Offered,,,1.50Ξ ($332),"Feb 07, 2020"
1918,https://www.larvalabs.com/cryptopunks/details/8889,Bid Withdrawn,MBK,,0.40Ξ ($52),"Jan 02, 2020"
1919,https://www.larvalabs.com/cryptopunks/details/8889,Bid,MBK,,0.40Ξ ($53),"Jan 01, 2020"
1920,https://www.larvalabs.com/cryptopunks/details/8889,Bid Withdrawn,0x8133a5,,0.28Ξ ($50),"Oct 08, 2019"
1921,https://www.larvalabs.com/cryptopunks/details/8889,Bid,0x8133a5,,0.28Ξ ($48),"Sep 05, 2019"
1922,https://www.larvalabs.com/cryptopunks/details/8889,Sold,0x00d7c9,GtC,0.25Ξ ($45),"Sep 03, 2019"
1923,https://www.larvalabs.com/cryptopunks/details/8889,Bid,GtC,,0.25Ξ ($45),"Sep 03, 2019"
1924,https://www.larvalabs.com/cryptopunks/details/8889,Offered,,,0.75Ξ ($201),"Jul 11, 2019"
1925,https://www.larvalabs.com/cryptopunks/details/8889,Bid Withdrawn,0x43b89f,,0.10Ξ ($38),"Aug 30, 2017"
1926,https://www.larvalabs.com/cryptopunks/details/8889,Bid,0x43b89f,,0.10Ξ ($33),"Aug 24, 2017"
1927,https://www.larvalabs.com/cryptopunks/details/8889,Claimed,,0x00d7c9,,"Jun 23, 2017"
1928,https://www.larvalabs.com/cryptopunks/details/8890,Claimed,,0x207355,,"Jun 23, 2017"
1929,https://www.larvalabs.com/cryptopunks/details/8891,Transfer,0xcbd482,0x577ebc,,"Jan 31, 2021"
1930,https://www.larvalabs.com/cryptopunks/details/8891,Claimed,,0xcbd482,,"Jun 23, 2017"
1931,https://www.larvalabs.com/cryptopunks/details/8892,Offered,,,"6.35Ξ ($10,845)","Feb 08, 2021"
1932,https://www.larvalabs.com/cryptopunks/details/8892,Offered,,,"6.09Ξ ($10,053)","Feb 05, 2021"
1933,https://www.larvalabs.com/cryptopunks/details/8892,Offered,,,"8.25Ξ ($10,442)","Jan 27, 2021"
1934,https://www.larvalabs.com/cryptopunks/details/8892,Sold,0x13816f,MT1000,"5.48Ξ ($7,000)","Jan 27, 2021"
1935,https://www.larvalabs.com/cryptopunks/details/8892,Offered,,,"5.48Ξ ($3,950)","Dec 28, 2020"
1936,https://www.larvalabs.com/cryptopunks/details/8892,Sold,0x196a3d,0x13816f,"4.35Ξ ($1,557)","Sep 28, 2020"
1937,https://www.larvalabs.com/cryptopunks/details/8892,Offered,,,"4.35Ξ ($1,556)","Sep 28, 2020"
1938,https://www.larvalabs.com/cryptopunks/details/8892,Offer Withdrawn,,,,"Sep 28, 2020"
1939,https://www.larvalabs.com/cryptopunks/details/8892,Offered,,,"3.95Ξ ($1,399)","Sep 26, 2020"
1940,https://www.larvalabs.com/cryptopunks/details/8892,Sold,0x20e386,0x196a3d,1.20Ξ ($465),"Sep 13, 2020"
1941,https://www.larvalabs.com/cryptopunks/details/8892,Offered,,,1.20Ξ ($465),"Sep 13, 2020"
1942,https://www.larvalabs.com/cryptopunks/details/8892,Claimed,,0x20e386,,"Jun 23, 2017"
1943,https://www.larvalabs.com/cryptopunks/details/8893,Claimed,,0x78f0a6,,"Jun 23, 2017"
1944,https://www.larvalabs.com/cryptopunks/details/8894,Bid Withdrawn,0xbfa319,,0.51Ξ ($639),"Jan 21, 2021"
1945,https://www.larvalabs.com/cryptopunks/details/8894,Bid,0xbfa319,,0.51Ξ ($210),"Oct 22, 2020"
1946,https://www.larvalabs.com/cryptopunks/details/8894,Sold,Pixls,Cryptokk…,0.39Ξ ($52),"Mar 14, 2019"
1947,https://www.larvalabs.com/cryptopunks/details/8894,Offered,,,0.39Ξ ($62),"Feb 23, 2019"
1948,https://www.larvalabs.com/cryptopunks/details/8894,Sold,PabloFM,Pixls,0.25Ξ ($40),"Feb 23, 2019"
1949,https://www.larvalabs.com/cryptopunks/details/8894,Bid,Pixls,,0.25Ξ ($40),"Feb 23, 2019"
1950,https://www.larvalabs.com/cryptopunks/details/8894,Offered,,,0.27Ξ ($43),"Feb 23, 2019"
1951,https://www.larvalabs.com/cryptopunks/details/8894,Sold,Hemba,PabloFM,0.12Ξ ($26),"Sep 26, 2018"
1952,https://www.larvalabs.com/cryptopunks/details/8894,Offered,,,0.12Ξ ($121),"Jan 06, 2018"
1953,https://www.larvalabs.com/cryptopunks/details/8894,Claimed,,Hemba,,"Jun 23, 2017"
1954,https://www.larvalabs.com/cryptopunks/details/8895,Claimed,,0x48db19,,"Jun 23, 2017"
1955,https://www.larvalabs.com/cryptopunks/details/8896,Claimed,,sov,,"Jun 23, 2017"
1956,https://www.larvalabs.com/cryptopunks/details/8897,Sold,0x19ac60,0x7f49d2,"6Ξ ($4,199)","Dec 28, 2020"
1957,https://www.larvalabs.com/cryptopunks/details/8897,Offered,,,"6Ξ ($2,255)","Oct 11, 2020"
1958,https://www.larvalabs.com/cryptopunks/details/8897,Transfer,Wilcox,0x19ac60,,"Oct 11, 2020"
1959,https://www.larvalabs.com/cryptopunks/details/8897,Transfer,0x00d7c9,Wilcox,,"Oct 02, 2019"
1960,https://www.larvalabs.com/cryptopunks/details/8897,Offered,,,0.50Ξ ($153),"Jul 07, 2019"
1961,https://www.larvalabs.com/cryptopunks/details/8897,Claimed,,0x00d7c9,,"Jun 23, 2017"
1962,https://www.larvalabs.com/cryptopunks/details/8898,Claimed,,0xc24f57,,"Jun 23, 2017"
1963,https://www.larvalabs.com/cryptopunks/details/8899,Bid Withdrawn,0xdbc416,,"5Ξ ($6,948)","Jan 25, 2021"
1964,https://www.larvalabs.com/cryptopunks/details/8899,Bid,0xdbc416,,"5Ξ ($6,220)","Jan 23, 2021"
1965,https://www.larvalabs.com/cryptopunks/details/8899,Claimed,,0x6611fe,,"Jun 23, 2017"
1966,https://www.larvalabs.com/cryptopunks/details/8900,Sold,cryptohu…,0x702e9e,"16Ξ ($26,633)","Feb 04, 2021"
1967,https://www.larvalabs.com/cryptopunks/details/8900,Offered,,,"17.98Ξ ($29,929)","Feb 04, 2021"
1968,https://www.larvalabs.com/cryptopunks/details/8900,Bid,0x702e9e,,"16Ξ ($26,633)","Feb 04, 2021"
1969,https://www.larvalabs.com/cryptopunks/details/8900,Offered,,,"19.98Ξ ($33,682)","Feb 04, 2021"
1970,https://www.larvalabs.com/cryptopunks/details/8900,Offered,,,"21.99Ξ ($33,962)","Feb 02, 2021"
1971,https://www.larvalabs.com/cryptopunks/details/8900,Offered,,,"29.98Ξ ($39,008)","Jan 31, 2021"
1972,https://www.larvalabs.com/cryptopunks/details/8900,Offered,,,"39.99Ξ ($54,692)","Jan 31, 2021"
1973,https://www.larvalabs.com/cryptopunks/details/8900,Transfer,evkort,cryptohu…,,"Dec 02, 2020"
1974,https://www.larvalabs.com/cryptopunks/details/8900,Sold,curating…,evkort,"15Ξ ($8,329)","Nov 23, 2020"
1975,https://www.larvalabs.com/cryptopunks/details/8900,Bid,evkort,,"15Ξ ($8,481)","Nov 23, 2020"
1976,https://www.larvalabs.com/cryptopunks/details/8900,Bid Withdrawn,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
1977,https://www.larvalabs.com/cryptopunks/details/8900,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
1978,https://www.larvalabs.com/cryptopunks/details/8900,Bid Withdrawn,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
1979,https://www.larvalabs.com/cryptopunks/details/8900,Bid,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
1980,https://www.larvalabs.com/cryptopunks/details/8900,Claimed,,curating…,,"Jun 23, 2017"
1981,https://www.larvalabs.com/cryptopunks/details/8901,Bid Withdrawn,0xf9728b,,1.10Ξ ($384),"Oct 03, 2020"
1982,https://www.larvalabs.com/cryptopunks/details/8901,Sold,0x9ce03d,0x568cf5,"5.75Ξ ($2,045)","Sep 30, 2020"
1983,https://www.larvalabs.com/cryptopunks/details/8901,Sold,cryptoke…,0x9ce03d,"5.75Ξ ($2,034)","Sep 29, 2020"
1984,https://www.larvalabs.com/cryptopunks/details/8901,Sold,0xe754d1,cryptoke…,"4.99Ξ ($1,769)","Sep 29, 2020"
1985,https://www.larvalabs.com/cryptopunks/details/8901,(Wrap),0x3d957e,WrappedC…,,"Sep 28, 2020"
1986,https://www.larvalabs.com/cryptopunks/details/8901,Transfer,0xe754d1,0x3d957e,,"Sep 28, 2020"
1987,https://www.larvalabs.com/cryptopunks/details/8901,Sold,NeonNFT,0xe754d1,"3.40Ξ ($1,217)","Sep 28, 2020"
1988,https://www.larvalabs.com/cryptopunks/details/8901,Offered,,,"3.40Ξ ($1,206)","Sep 27, 2020"
1989,https://www.larvalabs.com/cryptopunks/details/8901,(Unwrap),WrappedC…,NeonNFT,,"Sep 27, 2020"
1990,https://www.larvalabs.com/cryptopunks/details/8901,Sold,Pranksy,NeonNFT,"2.89Ξ ($1,020)","Sep 27, 2020"
1991,https://www.larvalabs.com/cryptopunks/details/8901,(Wrap),0x776758,WrappedC…,,"Sep 27, 2020"
1992,https://www.larvalabs.com/cryptopunks/details/8901,Transfer,Pranksy,0x776758,,"Sep 27, 2020"
1993,https://www.larvalabs.com/cryptopunks/details/8901,Bid,0xf9728b,,1.10Ξ ($389),"Sep 26, 2020"
1994,https://www.larvalabs.com/cryptopunks/details/8901,Offered,,,"3.49Ξ ($1,234)","Sep 26, 2020"
1995,https://www.larvalabs.com/cryptopunks/details/8901,(Unwrap),WrappedC…,Pranksy,,"Sep 26, 2020"
1996,https://www.larvalabs.com/cryptopunks/details/8901,Sold,Hemba,Pranksy,2.30Ξ ($796),"Sep 24, 2020"
1997,https://www.larvalabs.com/cryptopunks/details/8901,(Wrap),0x193847,WrappedC…,,"Sep 16, 2020"
1998,https://www.larvalabs.com/cryptopunks/details/8901,Transfer,Hemba,0x193847,,"Sep 16, 2020"
1999,https://www.larvalabs.com/cryptopunks/details/8901,Claimed,,Hemba,,"Jun 23, 2017"
2000,https://www.larvalabs.com/cryptopunks/details/8902,Sold,0x00d7c9,0xf4a775,0.10Ξ ($46),"Dec 03, 2017"
2001,https://www.larvalabs.com/cryptopunks/details/8902,Offered,,,0.10Ξ ($30),"Oct 27, 2017"
2002,https://www.larvalabs.com/cryptopunks/details/8902,Claimed,,0x00d7c9,,"Jun 23, 2017"
2003,https://www.larvalabs.com/cryptopunks/details/8903,Sold,0x1f8add,artartar…,1.10Ξ ($354),"Jul 28, 2020"
2004,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,1.10Ξ ($313),"Jul 25, 2020"
2005,https://www.larvalabs.com/cryptopunks/details/8903,Sold,Pranksy,0x1f8add,0.99Ξ ($201),"May 15, 2020"
2006,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,0.99Ξ ($207),"May 05, 2020"
2007,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,1.99Ξ ($352),"Jan 18, 2020"
2008,https://www.larvalabs.com/cryptopunks/details/8903,Sold,NFTinTin,Pranksy,0.99Ξ ($175),"Jan 18, 2020"
2009,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,0.99Ξ ($137),"Jan 09, 2020"
2010,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,0.74Ξ ($106),"Jan 08, 2020"
2011,https://www.larvalabs.com/cryptopunks/details/8903,Bid Withdrawn,Pranksy,,0.65Ξ ($93),"Jan 08, 2020"
2012,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,0.76Ξ ($107),"Jan 07, 2020"
2013,https://www.larvalabs.com/cryptopunks/details/8903,Bid,Pranksy,,0.65Ξ ($93),"Jan 07, 2020"
2014,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,0.79Ξ ($114),"Jan 07, 2020"
2015,https://www.larvalabs.com/cryptopunks/details/8903,Offer Withdrawn,,,,"Jan 07, 2020"
2016,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,0.80Ξ ($112),"Jan 07, 2020"
2017,https://www.larvalabs.com/cryptopunks/details/8903,Sold,0x682c30,NFTinTin,0.49Ξ ($65),"Jan 04, 2020"
2018,https://www.larvalabs.com/cryptopunks/details/8903,Bid Withdrawn,7478,,0.26Ξ ($32),"Dec 17, 2019"
2019,https://www.larvalabs.com/cryptopunks/details/8903,Bid,7478,,0.26Ξ ($38),"Dec 12, 2019"
2020,https://www.larvalabs.com/cryptopunks/details/8903,Offered,,,0.49Ξ ($106),"Jul 21, 2017"
2021,https://www.larvalabs.com/cryptopunks/details/8903,Claimed,,0x682c30,,"Jun 23, 2017"
2022,https://www.larvalabs.com/cryptopunks/details/8904,Sold,cryptohu…,0x996290,"7.49Ξ ($9,641)","Jan 26, 2021"
2023,https://www.larvalabs.com/cryptopunks/details/8904,Offered,,,"7.49Ξ ($10,190)","Jan 26, 2021"
2024,https://www.larvalabs.com/cryptopunks/details/8904,Offered,,,"8.49Ξ ($11,322)","Jan 10, 2021"
2025,https://www.larvalabs.com/cryptopunks/details/8904,Offered,,,"11.49Ξ ($13,613)","Jan 08, 2021"
2026,https://www.larvalabs.com/cryptopunks/details/8904,Offered,,,"13.99Ξ ($17,132)","Jan 08, 2021"
2027,https://www.larvalabs.com/cryptopunks/details/8904,Offered,,,"15.99Ξ ($20,336)","Jan 07, 2021"
2028,https://www.larvalabs.com/cryptopunks/details/8904,Transfer,evkort,cryptohu…,,"Dec 04, 2020"
2029,https://www.larvalabs.com/cryptopunks/details/8904,Offer Withdrawn,,,,"Dec 04, 2020"
2030,https://www.larvalabs.com/cryptopunks/details/8904,Offered,,,"13.99Ξ ($6,498)","Nov 16, 2020"
2031,https://www.larvalabs.com/cryptopunks/details/8904,Offer Withdrawn,,,,"Oct 29, 2020"
2032,https://www.larvalabs.com/cryptopunks/details/8904,Offered,,,"13.99Ξ ($5,714)","Oct 26, 2020"
2033,https://www.larvalabs.com/cryptopunks/details/8904,Bid Withdrawn,0x3238b5…,,0.10Ξ ($37),"Oct 16, 2020"
2034,https://www.larvalabs.com/cryptopunks/details/8904,Bid,0x3238b5…,,0.10Ξ ($37),"Oct 16, 2020"
